pol_th2	time	subtime	time points	Timepix	Diode1	Diode2	Diode3
-1.59959	0.5	0.5	1	0	-1.8142945E-9	3.2463E-11	2E-13	0	0	-1.8142945E-9	3.2463E-11	2E-13	-3.629002E-10	-3.666085E-10	-3.633122E-10	-3.589856E-10	-3.62488E-10	6.871E-12	6.693E-12	6.494E-12	6.317E-12	6.088E-12	-1.2E-12	-1E-13	9E-13	6E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:09..379882
-1.599390036	0.5	0.5	1	0	-1.8771331E-9	2.3658E-11	3.5E-12	0	0	-1.8771331E-9	2.3658E-11	3.5E-12	-3.701109E-10	-3.760862E-10	-3.754681E-10	-3.764977E-10	-3.789702E-10	4.965E-12	4.826E-12	4.705E-12	4.593E-12	4.569E-12	1.1E-12	-1E-13	0	1.3E-12	1.2E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:10..385742
-1.599190375	0.5	0.5	1	0	-1.9317294E-9	1.7333E-11	-5E-13	0	0	-1.9317294E-9	1.7333E-11	-5E-13	-3.85563E-10	-3.905077E-10	-3.851507E-10	-3.851513E-10	-3.853567E-10	3.636E-12	3.529E-12	3.439E-12	3.39E-12	3.339E-12	-8E-13	-1E-12	1.2E-12	-0	1E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:11..381835
-1.598989804	0.5	0.5	1	0	-1.9953918E-9	1.2782E-11	4.3E-12	0	0	-1.9953918E-9	1.2782E-11	4.3E-12	-3.94628E-10	-3.995731E-10	-3.979248E-10	-3.975124E-10	-4.057535E-10	2.634E-12	2.555E-12	2.581E-12	2.505E-12	2.507E-12	6E-13	5E-13	1.1E-12	7E-13	1.4E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:12..383789
-1.59879	0.5	0.5	1	0	-2.0403049E-9	1.0499E-11	2.2E-12	0	0	-2.0403049E-9	1.0499E-11	2.2E-12	-4.074017E-10	-4.01633E-10	-4.09462E-10	-4.067834E-10	-4.150248E-10	2.159E-12	2.079E-12	2.114E-12	2.114E-12	2.033E-12	-4E-13	-1E-12	1.2E-12	1.8E-12	6E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:13..284179
-1.598590179	0.5	0.5	1	0	-2.1078815E-9	7.235E-12	4.3E-12	0	0	-2.1078815E-9	7.235E-12	4.3E-12	-4.181153E-10	-4.226477E-10	-4.187328E-10	-4.216177E-10	-4.26768E-10	1.478E-12	1.456E-12	1.427E-12	1.421E-12	1.453E-12	4E-13	1.3E-12	1.2E-12	1E-13	1.3E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:14..172851
-1.598391929	0.5	0.5	1	0	-2.1383731E-9	5.658E-12	5.9E-12	0	0	-2.1383731E-9	5.658E-12	5.9E-12	-4.271801E-10	-4.234718E-10	-4.275921E-10	-4.304768E-10	-4.296523E-10	1.184E-12	1.158E-12	1.132E-12	1.105E-12	1.079E-12	-3E-13	8E-13	1.4E-12	2.3E-12	1.7E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:15..083984
-1.598189946	0.5	0.5	1	0	-2.1781347E-9	4.53E-12	6.6E-12	0	0	-2.1781347E-9	4.53E-12	6.6E-12	-4.321245E-10	-4.370691E-10	-4.370687E-10	-4.352149E-10	-4.366575E-10	9.35E-13	9.03E-13	9.04E-13	9.09E-13	8.79E-13	3.2E-12	6E-13	1E-13	9E-13	1.8E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:16..083007
-1.597992625	0.5	0.5	1	0	-2.227787E-9	4.402E-12	9.2E-12	0	0	-2.227787E-9	4.402E-12	9.2E-12	-4.457222E-10	-4.453103E-10	-4.426315E-10	-4.448982E-10	-4.492248E-10	8.7E-13	8.86E-13	8.9E-13	8.73E-13	8.83E-13	8E-13	2E-12	3.1E-12	1.8E-12	1.5E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:17..281250
-1.597792357	0.5	0.5	1	0	-2.2409715E-9	3.266E-12	6.4E-12	0	0	-2.2409715E-9	3.266E-12	6.4E-12	-4.496366E-10	-4.467519E-10	-4.486064E-10	-4.479883E-10	-4.479883E-10	6.87E-13	6.48E-13	6.38E-13	5.95E-13	6.98E-13	1.7E-12	1.3E-12	1.6E-12	4E-13	1.4E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:18..182617
-1.597590054	0.5	0.5	1	0	-2.2413841E-9	3.177E-12	9.3E-12	0	0	-2.2413841E-9	3.177E-12	9.3E-12	-4.50873E-10	-4.432497E-10	-4.479884E-10	-4.514907E-10	-4.477823E-10	7.12E-13	6.62E-13	5.83E-13	5.95E-13	6.25E-13	1.5E-12	2.8E-12	2.8E-12	2.3E-12	-1E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:19..083007
-1.597391643	0.5	0.5	1	0	-2.1031387E-9	2.704E-12	1.2E-11	0	0	-2.1031387E-9	2.704E-12	1.2E-11	-4.249135E-10	-4.234708E-10	-4.222346E-10	-4.195562E-10	-4.129636E-10	5.18E-13	5.59E-13	5.31E-13	5.4E-13	5.56E-13	2.4E-12	1E-12	2.5E-12	2.3E-12	3.8E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:20..674804
-1.597189982	0.5	0.5	1	0	-1.9525338E-9	1.977E-12	1.18E-11	0	0	-1.9525338E-9	1.977E-12	1.18E-11	-3.983358E-10	-3.958634E-10	-3.872104E-10	-3.880345E-10	-3.830897E-10	4.44E-13	4.07E-13	3.99E-13	3.92E-13	3.35E-13	3.2E-12	1.7E-12	1.8E-12	3.2E-12	1.9E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:21..581054
-1.596990018	0.5	0.5	1	0	-1.7469192E-9	1.015E-12	1.1E-11	0	0	-1.7469192E-9	1.015E-12	1.1E-11	-3.554822E-10	-3.563063E-10	-3.507436E-10	-3.400303E-10	-3.443568E-10	2.67E-13	2.03E-13	2E-13	1.78E-13	1.67E-13	2.4E-12	1.9E-12	2.4E-12	1.1E-12	3.2E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:22..483398
-1.596792375	0.5	0.5	1	0	-1.5266771E-9	7.07E-13	1.28E-11	0	0	-1.5266771E-9	7.07E-13	1.28E-11	-3.122167E-10	-3.095385E-10	-3.043876E-10	-2.998552E-10	-3.006791E-10	1.53E-13	1.59E-13	1.64E-13	1.11E-13	1.2E-13	2.6E-12	2.9E-12	1.6E-12	3.1E-12	2.6E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:23..474609
-1.596591339	0.5	0.5	1	0	-1.2747075E-9	1.9E-13	1.36E-11	0	0	-1.2747075E-9	1.9E-13	1.36E-11	-2.66479E-10	-2.660669E-10	-2.543233E-10	-2.436102E-10	-2.442281E-10	4.9E-14	5.7E-14	4.4E-14	4.2E-14	-2E-15	1.7E-12	3E-12	3E-12	3.1E-12	2.8E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:24..377929
-1.596390125	0.5	0.5	1	0	-9.193109E-10	-2.8E-14	1.61E-11	0	0	-9.193109E-10	-2.8E-14	1.61E-11	-2.073493E-10	-1.937514E-10	-1.795357E-10	-1.669679E-10	-1.717066E-10	1E-15	-1E-15	2.8E-14	-5.1E-14	-5E-15	3.8E-12	2.9E-12	3.5E-12	2.9E-12	3E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:25..376953
-1.596190161	0.5	0.5	1	0	-5.946124E-10	-3.08E-13	1.22E-11	0	0	-5.946124E-10	-3.08E-13	1.22E-11	-1.284409E-10	-1.259685E-10	-1.197878E-10	-1.13607E-10	-1.068082E-10	-4.3E-14	-3.1E-14	-1.15E-13	-5.6E-14	-6.3E-14	1.4E-12	2.8E-12	2.2E-12	2.9E-12	2.9E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:26..376953
-1.595989732	0.5	0.5	1	0	-2.7588857E-10	-8.94E-13	1.5E-11	0	0	-2.7588857E-10	-8.94E-13	1.5E-11	-6.889913E-11	-5.962792E-11	-5.571338E-11	-4.396984E-11	-4.76783E-11	-1.99E-13	-1.84E-13	-2E-13	-1.56E-13	-1.55E-13	2.3E-12	3.3E-12	5E-12	2.9E-12	1.5E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:27..378906
